Name,Destination,Category,Time Spent,Group
Spectacular Meadow,History,5.7,group693
Charming Valley,Adventure,4.4,group694
Relaxing Museum,Adventure,6.8,group694
Legendary Beach,Architecture,4.1,group695
Tranquil Mountain,Food and Drink,7.6,group695
Stunning Sea,Food and Drink,8.5,group696
Majestic Beach,Shopping,1.5,group696
Picturesque Volcano,Shopping,8.1,group696
Charming Valley,Adventure,4.4,group697
Relaxing Museum,Adventure,6.8,group697
Stunning Park,Adventure,5.3,group697
Dazzling Park,Food and Drink,3.5,group697
Serene Island,Food and Drink,5.2,group697
Sunny Island,Arts,10.8,group698
Sunny Forest,Beaches,2.0,group699
Exotic Park,Beaches,1.6,group699
Dazzling Canyon,Beaches,1.3,group699
Majestic Plateau,Beaches,10.0,group699
Tranquil Forest,Beaches,3.5,group699
Sunny City,Shopping,2.1,group699
Incredible Island,Culture,3.1,group700
Spectacular Beach,Culture,7.2,group700
Mysterious Forest,Entertainment,1.9,group700
Unforgettable Gorge,History,9.4,group700
Dazzling Glacier,Nightlife,3.4,group701
Legendary Museum,Nightlife,4.6,group701
Spectacular Lake,Nightlife,3.0,group701
Charming Gorge,Nightlife,5.0,group701
Enchanting Rock,Nightlife,4.7,group701
Sunny Island,Arts,10.8,group702
Legendary Beach,Architecture,4.1,group703
Glorious Valley,Culture,2.4,group703
Tranquil Mountain,Food and Drink,7.6,group703
Relaxing Mountain,Culture,9.0,group703
Charming Valley,Adventure,4.4,group704
Relaxing Museum,Adventure,6.8,group704
Charming Valley,Adventure,4.4,group705
Relaxing Museum,Adventure,6.8,group705
Stunning Park,Adventure,5.3,group705
Charming Gorge,Nightlife,5.0,group705
Incredible Island,Culture,3.1,group706
Spectacular Beach,Culture,7.2,group706
Fascinating Desert,Culture,9.4,group706
Radiant Museum,Shopping,1.4,group707
Picturesque Gorge,Entertainment,9.4,group707
Legendary Rock,Entertainment,1.1,group707
Adventurous Waterfall,Entertainment,6.4,group707
Majestic Meadow,Culture,6.6,group707
Legendary Beach,Architecture,4.1,group708
Thrilling Valley,Religious Sites,1.9,group708
Glorious Mountain,Religious Sites,8.3,group708
Enchanting Rainforest,Entertainment,7.4,group709
Enchanting Canyon,Food and Drink,10.2,group709
Dazzling Glacier,Nightlife,3.4,group710
Captivating Lake,Adventure,6.8,group710
Enchanting Lake,Religious Sites,6.0,group710
Peaceful River,Religious Sites,3.5,group710
Spectacular Mountain,Religious Sites,5.1,group710
Sunny Forest,Beaches,2.0,group711
Adventurous River,Food and Drink,8.8,group711
Exotic Park,Beaches,1.6,group711
Magnificent Park,Food and Drink,4.3,group711
Serene Mountain,Food and Drink,10.4,group711
Charming Valley,Adventure,4.4,group712
Relaxing Museum,Adventure,6.8,group712
Sunny Island,Arts,10.8,group713
Sunny Park,Religious Sites,10.1,group713
Charming Valley,Adventure,4.4,group714
Relaxing Museum,Adventure,6.8,group714
Stunning Park,Adventure,5.3,group714
Fascinating Desert,Culture,9.4,group714
Sunny Forest,Beaches,2.0,group715
Thrilling City,Nature,2.4,group715
Adventurous River,Food and Drink,8.8,group715
Charming Valley,Adventure,4.4,group716
Relaxing Museum,Adventure,6.8,group716
Stunning Park,Adventure,5.3,group716
Exotic City,Outdoors,5.1,group716
Legendary Beach,Architecture,4.1,group717
Thrilling Forest,History,3.1,group717
Adventurous City,Arts,4.0,group717
Incredible Island,Culture,3.1,group718
Spectacular Island,Nightlife,6.6,group718
Legendary Meadow,Architecture,7.0,group718
Thrilling Museum,Nature,5.3,group718
Spectacular Beach,Culture,7.2,group718
Sunny Forest,Beaches,2.0,group719
Adventurous River,Food and Drink,8.8,group719
Stunning Glacier,Religious Sites,4.7,group719
Mysterious Rock,Religious Sites,4.2,group719
Sunny Island,Arts,10.8,group720
Dazzling Park,Food and Drink,3.5,group720
Exotic Meadow,Arts,9.0,group720
Stunning Sea,Food and Drink,8.5,group721
Majestic Beach,Shopping,1.5,group721
Picturesque Volcano,Shopping,8.1,group721
Dazzling Glacier,Nightlife,3.4,group722
Captivating Lake,Adventure,6.8,group722
Dazzling River,Outdoors,5.4,group722
Legendary Beach,Architecture,4.1,group723
Legendary Beach,Architecture,4.1,group724
Glorious Valley,Culture,2.4,group724
Relaxing Mountain,Culture,9.0,group724
Charming Valley,Adventure,4.4,group725
Relaxing Museum,Adventure,6.8,group725
Stunning Park,Adventure,5.3,group725
Legendary Beach,Architecture,4.1,group726
Tranquil Mountain,Food and Drink,7.6,group726
Thrilling Forest,History,3.1,group726
Charming Valley,Adventure,4.4,group727
Relaxing Museum,Adventure,6.8,group727
Incredible Island,Culture,3.1,group728
Spectacular Island,Nightlife,6.6,group728
Spectacular Beach,Culture,7.2,group728
Sunny Forest,Beaches,2.0,group729
Peaceful Beach,Entertainment,1.1,group729
Picturesque Desert,Entertainment,8.4,group729
Enchanting Mountain,History,4.7,group730
Unforgettable Desert,Religious Sites,8.5,group730
Magnificent Museum,History,1.0,group730
Spectacular Waterfall,Entertainment,3.1,group730
Regal Lake,Entertainment,9.1,group730
Charming Valley,Adventure,4.4,group731
Relaxing Museum,Adventure,6.8,group731
Stunning Park,Adventure,5.3,group731
Charming Gorge,Nightlife,5.0,group731
Incredible Island,Culture,3.1,group732
Spectacular Island,Nightlife,6.6,group732
Legendary Meadow,Architecture,7.0,group732
Captivating Island,Adventure,10.2,group732
Legendary Beach,Architecture,4.1,group733
Adventurous City,Arts,4.0,group733
Stunning Volcano,Shopping,10.2,group733
Incredible Island,Culture,3.1,group734
Spectacular Beach,Culture,7.2,group734
Exotic City,Outdoors,5.1,group734
Sunny Desert,Outdoors,5.1,group734
Charming Valley,Adventure,4.4,group735
Picturesque River,Outdoors,5.6,group736
Dazzling Glacier,Nightlife,3.4,group737
Captivating Lake,Adventure,6.8,group737
Sunny Island,Arts,10.8,group738
Enchanting Rainforest,Entertainment,7.4,group739
Sunny Forest,Beaches,2.0,group740
Adventurous River,Food and Drink,8.8,group740
Sunny Sea,Outdoors,7.1,group740
Radiant Museum,Shopping,1.4,group741
Glorious Park,Outdoors,7.7,group741
Sunny Forest,Beaches,2.0,group742
Peaceful Beach,Entertainment,1.1,group742
Stunning Glacier,Religious Sites,4.7,group742
Picturesque Desert,Entertainment,8.4,group742
Mysterious Rock,Religious Sites,4.2,group742
Legendary Beach,Architecture,4.1,group743
Charming Valley,Adventure,4.4,group744
Relaxing Museum,Adventure,6.8,group744
Captivating Jungle,Nature,1.6,group745
Adventurous Museum,Outdoors,1.7,group745
Stunning Sea,Food and Drink,8.5,group746
Charming Park,Nature,5.4,group746
Exotic Canyon,Nature,5.2,group746
Unforgettable Beach,Food and Drink,8.1,group746
Legendary Beach,Architecture,4.1,group747
Tranquil Mountain,Food and Drink,7.6,group747
Thrilling Forest,History,3.1,group747
Enchanting Gorge,History,4.5,group747
Glorious Sea,Beaches,8.1,group747
Picturesque River,Outdoors,5.6,group748
Picturesque River,Outdoors,5.6,group749
Sunny Forest,Beaches,2.0,group750
Exotic Park,Beaches,1.6,group750
Legendary Museum,Nightlife,4.6,group750
Spectacular Lake,Nightlife,3.0,group750
Enchanting Mountain,History,4.7,group751
Magnificent Museum,History,1.0,group751
Spectacular Meadow,History,5.7,group751
Regal Glacier,History,4.4,group751
Picturesque Rainforest,History,1.3,group751
Enchanting Glacier,History,2.2,group751
Stunning Rainforest,History,4.1,group751
Sunny Island,Arts,10.8,group752
Sunny Island,Arts,10.8,group753
Picturesque River,Outdoors,5.6,group754
Majestic Waterfall,Beaches,10.1,group754
Relaxing Sea,Culture,4.7,group754
Spectacular River,Arts,5.2,group754
Incredible Island,Culture,3.1,group755
Fascinating Park,Religious Sites,3.6,group755
Picturesque River,Outdoors,5.6,group756
Radiant Museum,Shopping,1.4,group757
Dazzling Hill,Shopping,7.4,group757
Dazzling Museum,Shopping,1.1,group757
Glorious Jungle,Shopping,10.1,group757
Sunny City,Shopping,2.1,group757
Charming Valley,Adventure,4.4,group758
Sunny Island,Arts,10.8,group759
Sunny Island,Arts,10.8,group760
Radiant Museum,Shopping,1.4,group761
Glorious Park,Outdoors,7.7,group761
Fascinating Rainforest,Food and Drink,10.6,group761
Dazzling Glacier,Nightlife,3.4,group762
Radiant Park,Entertainment,6.6,group762
Captivating Gorge,Entertainment,3.7,group762
Enchanting Island,Entertainment,7.3,group762
Dazzling River,Outdoors,5.4,group762
Legendary Beach,Architecture,4.1,group763
Glorious Valley,Culture,2.4,group763
Tranquil Mountain,Food and Drink,7.6,group763
Charming Valley,Adventure,4.4,group764
Relaxing Museum,Adventure,6.8,group764
Charming Valley,Adventure,4.4,group765
Relaxing Museum,Adventure,6.8,group765
Sunny Island,Arts,10.8,group766
Exotic Meadow,Arts,9.0,group766
Sunny Forest,Beaches,2.0,group767
Peaceful Beach,Entertainment,1.1,group767
Adventurous River,Food and Drink,8.8,group767
Stunning Glacier,Religious Sites,4.7,group767
Sunny Island,Arts,10.8,group768
Sunny Forest,Beaches,2.0,group769
Thrilling City,Nature,2.4,group769
Peaceful Beach,Entertainment,1.1,group769
Stunning Desert,Architecture,5.7,group769
Picturesque Desert,Entertainment,8.4,group769
Fascinating Museum,Architecture,9.7,group769
Incredible Island,Culture,3.1,group770
Legendary Meadow,Architecture,7.0,group770
Captivating Island,Adventure,10.2,group770
Thrilling Museum,Nature,5.3,group770
Sunny Island,Arts,10.8,group771
Sunny Forest,Beaches,2.0,group772
Adventurous River,Food and Drink,8.8,group772
Exotic Park,Beaches,1.6,group772
Charming Valley,Adventure,4.4,group773
Relaxing Museum,Adventure,6.8,group773
Stunning Park,Adventure,5.3,group773
Legendary Beach,Architecture,4.1,group774
Thrilling Forest,History,3.1,group774
Adventurous City,Arts,4.0,group774
Incredible Island,Culture,3.1,group775
Thrilling Museum,Nature,5.3,group775
Charming Valley,Adventure,4.4,group776
Relaxing Museum,Adventure,6.8,group776
Charming Valley,Adventure,4.4,group777
Stunning Sea,Food and Drink,8.5,group778
Majestic Beach,Shopping,1.5,group778
Regal Waterfall,Outdoors,3.9,group778
Picturesque Volcano,Shopping,8.1,group778
Charming Valley,Adventure,4.4,group779
Incredible Island,Culture,3.1,group780
Thrilling Museum,Nature,5.3,group780
Dazzling Glacier,Nightlife,3.4,group781
Captivating Lake,Adventure,6.8,group781
Legendary Rainforest,Nature,3.1,group781
Enchanting Canyon,Food and Drink,10.2,group781
Sunny Forest,Beaches,2.0,group782
Exotic Park,Beaches,1.6,group782
Dazzling Canyon,Beaches,1.3,group782
Majestic Plateau,Beaches,10.0,group782
Incredible Island,Culture,3.1,group783
Thrilling Museum,Nature,5.3,group783
Spectacular Beach,Culture,7.2,group783
Legendary Rainforest,Nature,3.1,group783
Fascinating Desert,Culture,9.4,group783
Enchanting Rainforest,Entertainment,7.4,group784
Unforgettable Lake,History,1.6,group784
Charming Mountain,Architecture,4.8,group784
Regal Glacier,History,4.4,group784
Picturesque Rainforest,History,1.3,group784
Sunny Island,Arts,10.8,group785
Captivating Jungle,Nature,1.6,group786
Regal Hill,History,7.6,group786
Regal Rainforest,Beaches,2.9,group786
Spectacular Gorge,Architecture,4.7,group786
Unforgettable Volcano,Nature,2.1,group786
Sunny Island,Arts,10.8,group787
Exotic Meadow,Arts,9.0,group787
Spectacular River,Arts,5.2,group787
Incredible Island,Culture,3.1,group788
Legendary Meadow,Architecture,7.0,group788
Spectacular Beach,Culture,7.2,group788
Incredible Island,Culture,3.1,group789
Spectacular Island,Nightlife,6.6,group789
Spectacular Beach,Culture,7.2,group789
Charming Valley,Adventure,4.4,group790
Relaxing Museum,Adventure,6.8,group790
Stunning Sea,Food and Drink,8.5,group791
Majestic Beach,Shopping,1.5,group791
Regal Waterfall,Outdoors,3.9,group791
Picturesque Volcano,Shopping,8.1,group791
Legendary Beach,Architecture,4.1,group792
Glorious Valley,Culture,2.4,group792
Relaxing Mountain,Culture,9.0,group792
Thrilling Plateau,Culture,3.3,group792
Glorious Sea,Beaches,8.1,group792
Enchanting Rainforest,Entertainment,7.4,group793
Picturesque Beach,Beaches,7.1,group793
Charming Meadow,Arts,4.2,group793
Dazzling Plateau,Culture,10.5,group793
Dazzling Glacier,Nightlife,3.4,group794
Radiant Mountain,Architecture,2.1,group794
Dazzling River,Outdoors,5.4,group794
Charming Volcano,History,10.5,group794
Charming Valley,Adventure,4.4,group795
Relaxing Museum,Adventure,6.8,group795
Stunning Park,Adventure,5.3,group795
Dazzling Glacier,Nightlife,3.4,group796
Legendary Museum,Nightlife,4.6,group796
Spectacular Lake,Nightlife,3.0,group796
Dazzling Rock,Shopping,9.3,group796
Thrilling Peak,Religious Sites,2.0,group797
Magnificent Lake,Religious Sites,7.5,group797
Dazzling Glacier,Nightlife,3.4,group798
Radiant Mountain,Architecture,2.1,group798
Dazzling River,Outdoors,5.4,group798
Charming Volcano,History,10.5,group798
Incredible Island,Culture,3.1,group799
Fascinating Park,Religious Sites,3.6,group799
Spectacular Beach,Culture,7.2,group799
Mysterious Forest,Entertainment,1.9,group799
Magnificent Island,Food and Drink,10.1,group799
Sunny Island,Arts,10.8,group800
Exotic Meadow,Arts,9.0,group800
Spectacular River,Arts,5.2,group800
Thrilling Peak,Religious Sites,2.0,group801
Magnificent Lake,Religious Sites,7.5,group801
Radiant Museum,Shopping,1.4,group802
Fascinating Rainforest,Food and Drink,10.6,group802
Charming Valley,Adventure,4.4,group803
Relaxing Museum,Adventure,6.8,group803
Stunning Park,Adventure,5.3,group803
Serene Hill,Adventure,6.5,group803
Captivating Island,Adventure,10.2,group803
Incredible Island,Culture,3.1,group804
Spectacular Island,Nightlife,6.6,group804
Thrilling Museum,Nature,5.3,group804
Legendary Beach,Architecture,4.1,group805
Adventurous City,Arts,4.0,group805
Tranquil Plateau,Architecture,1.3,group805
Mysterious Volcano,Outdoors,10.7,group805
Sunny Island,Arts,10.8,group806
Exotic Meadow,Arts,9.0,group806
Picturesque River,Outdoors,5.6,group807
Spectacular Glacier,Shopping,3.1,group807
Enchanting Museum,Outdoors,8.2,group807
Legendary Beach,Architecture,4.1,group808
Glorious Valley,Culture,2.4,group808
Thrilling Forest,History,3.1,group808
Relaxing Mountain,Culture,9.0,group808
Adventurous City,Arts,4.0,group808
Legendary Beach,Architecture,4.1,group809
Adventurous City,Arts,4.0,group809
Tranquil Plateau,Architecture,1.3,group809
Majestic Island,Architecture,8.5,group809
Incredible Island,Culture,3.1,group810
Spectacular Island,Nightlife,6.6,group810
Legendary Meadow,Architecture,7.0,group810
Charming Valley,Adventure,4.4,group811
Relaxing Museum,Adventure,6.8,group811
Charming Valley,Adventure,4.4,group812
Relaxing Museum,Adventure,6.8,group812
Stunning Park,Adventure,5.3,group812
Charming Gorge,Nightlife,5.0,group812
Enchanting Rainforest,Entertainment,7.4,group813
Dazzling Sea,Nature,5.2,group813
Mysterious Glacier,Nightlife,6.8,group813
Enchanting Mountain,History,4.7,group814
Magnificent Museum,History,1.0,group814
Spectacular Meadow,History,5.7,group814
Regal Glacier,History,4.4,group814
Picturesque Rainforest,History,1.3,group814
Enchanting Mountain,History,4.7,group815
Magnificent Museum,History,1.0,group815
Dazzling Hill,Shopping,7.4,group815
Legendary Beach,Architecture,4.1,group816
Tranquil Mountain,Food and Drink,7.6,group816
Thrilling Forest,History,3.1,group816
Adventurous City,Arts,4.0,group816
Incredible Island,Culture,3.1,group817
Spectacular Beach,Culture,7.2,group817
Fascinating Desert,Culture,9.4,group817
Peaceful Plateau,Culture,6.1,group817
Legendary Beach,Architecture,4.1,group818
Charming Valley,Adventure,4.4,group819
Relaxing Museum,Adventure,6.8,group819
Stunning Park,Adventure,5.3,group819
Picturesque River,Outdoors,5.6,group820
Legendary Beach,Architecture,4.1,group821
Incredible Island,Culture,3.1,group822
Fascinating Park,Religious Sites,3.6,group822
Captivating Island,Adventure,10.2,group822
Enchanting Rainforest,Entertainment,7.4,group823
Charming Valley,Adventure,4.4,group824
Relaxing Museum,Adventure,6.8,group824
Stunning Park,Adventure,5.3,group824
Captivating Plateau,Religious Sites,10.2,group824
Sunny Forest,Beaches,2.0,group825
Peaceful Beach,Entertainment,1.1,group825
Picturesque Desert,Entertainment,8.4,group825
Exotic Park,Beaches,1.6,group825
Picturesque Gorge,Entertainment,9.4,group825
Sunny Island,Arts,10.8,group826
Dazzling Glacier,Nightlife,3.4,group827
Legendary Rainforest,Nature,3.1,group827
Enchanting Canyon,Food and Drink,10.2,group827
Legendary Beach,Architecture,4.1,group828
Enchanting Mountain,History,4.7,group829
Legendary Beach,Architecture,4.1,group830
Tranquil Plateau,Architecture,1.3,group830
Majestic Island,Architecture,8.5,group830
Legendary Beach,Architecture,4.1,group831
Glorious Valley,Culture,2.4,group831
Relaxing Mountain,Culture,9.0,group831
Picturesque River,Outdoors,5.6,group832
Charming Island,History,7.3,group832
Regal River,History,4.2,group832
Incredible Island,Culture,3.1,group833
Captivating Jungle,Nature,1.6,group834
Magnificent City,Religious Sites,4.0,group834
Sunny Waterfall,Religious Sites,10.9,group834
Magnificent Mountain,Religious Sites,7.1,group834
Unforgettable Volcano,Nature,2.1,group834
Captivating Jungle,Nature,1.6,group835
Unforgettable Volcano,Nature,2.1,group835
Majestic City,Nature,10.4,group835
Stunning Volcano,Shopping,10.2,group835
Sunny Island,Arts,10.8,group836
Dazzling Park,Food and Drink,3.5,group836
Exotic Meadow,Arts,9.0,group836
Charming Valley,Adventure,4.4,group837
Relaxing Museum,Adventure,6.8,group837
Legendary Beach,Architecture,4.1,group838
Glorious Valley,Culture,2.4,group838
Sunny Forest,Beaches,2.0,group839
Charming Valley,Adventure,4.4,group840
Relaxing Museum,Adventure,6.8,group840
Stunning Park,Adventure,5.3,group840
Charming Gorge,Nightlife,5.0,group840
Sunny Forest,Beaches,2.0,group841
Exotic Park,Beaches,1.6,group841
Legendary Museum,Nightlife,4.6,group841
Sunny Forest,Beaches,2.0,group842
Peaceful Beach,Entertainment,1.1,group842
Picturesque Desert,Entertainment,8.4,group842
Exotic Park,Beaches,1.6,group842
Picturesque Gorge,Entertainment,9.4,group842
Enchanting Rainforest,Entertainment,7.4,group843
Enchanting Canyon,Food and Drink,10.2,group843
Mysterious Desert,Food and Drink,4.4,group843
Stunning Sea,Food and Drink,8.5,group844
Serene Jungle,Arts,5.8,group844
Regal Waterfall,Outdoors,3.9,group844
Charming Park,Nature,5.4,group844
Peaceful Museum,Nightlife,2.9,group844
Legendary Beach,Architecture,4.1,group845
Glorious Valley,Culture,2.4,group845
Tranquil Mountain,Food and Drink,7.6,group845
Relaxing Mountain,Culture,9.0,group845
Thrilling Plateau,Culture,3.3,group845
Enchanting Rainforest,Entertainment,7.4,group846
Enchanting Canyon,Food and Drink,10.2,group846
Incredible Island,Culture,3.1,group847
Captivating Island,Adventure,10.2,group847
Thrilling Peak,Religious Sites,2.0,group848
Exotic Peak,Culture,8.4,group848
Radiant Ocean,Culture,8.6,group848
Magnificent Lake,Religious Sites,7.5,group848
Charming Valley,Adventure,4.4,group849
Relaxing Museum,Adventure,6.8,group849
Stunning Park,Adventure,5.3,group849
Charming Valley,Adventure,4.4,group850
Charming Valley,Adventure,4.4,group851
Relaxing Museum,Adventure,6.8,group851
Charming Valley,Adventure,4.4,group852
Relaxing Museum,Adventure,6.8,group852
Incredible Island,Culture,3.1,group853
Spectacular Beach,Culture,7.2,group853
Incredible Island,Culture,3.1,group854
Spectacular Beach,Culture,7.2,group854
Fascinating Desert,Culture,9.4,group854
Sunny Forest,Beaches,2.0,group855
Legendary Beach,Architecture,4.1,group856
Captivating Jungle,Nature,1.6,group857
Adventurous Museum,Outdoors,1.7,group857
Regal Hill,History,7.6,group857
Sunny Forest,Beaches,2.0,group858
Stunning Glacier,Religious Sites,4.7,group858
Sunny Island,Arts,10.8,group859
Dazzling Park,Food and Drink,3.5,group859
Exotic Meadow,Arts,9.0,group859
Enchanting Mountain,History,4.7,group860
Magnificent Museum,History,1.0,group860
Spectacular Meadow,History,5.7,group860
Regal Glacier,History,4.4,group860
Sunny Forest,Beaches,2.0,group861
Adventurous River,Food and Drink,8.8,group861
Exotic Park,Beaches,1.6,group861
Magnificent Park,Food and Drink,4.3,group861
Enchanting Mountain,History,4.7,group862
Magnificent Museum,History,1.0,group862
Dazzling Hill,Shopping,7.4,group862
Spectacular Meadow,History,5.7,group862
Regal Glacier,History,4.4,group862
Sunny Island,Arts,10.8,group863
Sunny Park,Religious Sites,10.1,group863
Charming Valley,Adventure,4.4,group864
Sunny Forest,Beaches,2.0,group865
Peaceful Beach,Entertainment,1.1,group865
Stunning Desert,Architecture,5.7,group865
Exotic Sea,Arts,7.0,group865
Stunning Glacier,Religious Sites,4.7,group865
Picturesque River,Outdoors,5.6,group866
Dazzling Glacier,Nightlife,3.4,group867
Radiant Park,Entertainment,6.6,group867
Captivating Gorge,Entertainment,3.7,group867
Captivating Lake,Adventure,6.8,group867
Sunny Forest,Beaches,2.0,group868
Thrilling City,Nature,2.4,group868
Peaceful Beach,Entertainment,1.1,group868
Stunning Desert,Architecture,5.7,group868
Picturesque Desert,Entertainment,8.4,group868
Legendary Beach,Architecture,4.1,group869
Tranquil Plateau,Architecture,1.3,group869
Majestic Island,Architecture,8.5,group869
Charming Valley,Adventure,4.4,group870
Relaxing Museum,Adventure,6.8,group870
Stunning Park,Adventure,5.3,group870
Unforgettable Gorge,History,9.4,group870
Enchanting Rainforest,Entertainment,7.4,group871
Charming Meadow,Arts,4.2,group871
Charming Mountain,Architecture,4.8,group871
Dazzling Sea,Nature,5.2,group871
Legendary Beach,Architecture,4.1,group872
Stunning Sea,Food and Drink,8.5,group873
Charming Valley,Adventure,4.4,group874
Relaxing Museum,Adventure,6.8,group874
Charming Valley,Adventure,4.4,group875
Relaxing Museum,Adventure,6.8,group875
Stunning Park,Adventure,5.3,group875
Charming Gorge,Nightlife,5.0,group875
Sunny Island,Arts,10.8,group876
Sunny Park,Religious Sites,10.1,group876
Legendary Beach,Architecture,4.1,group877
Glorious Valley,Culture,2.4,group877
Thrilling Forest,History,3.1,group877
Radiant Museum,Shopping,1.4,group878
Tranquil Peak,Nature,8.8,group878
Exotic Sea,Arts,7.0,group878
Enchanting Plateau,Nightlife,4.3,group878
Tranquil Meadow,Nightlife,4.9,group878
Sunny Forest,Beaches,2.0,group879
Exotic Park,Beaches,1.6,group879
Dazzling Canyon,Beaches,1.3,group879
Majestic Plateau,Beaches,10.0,group879
Sunny Forest,Beaches,2.0,group880
Adventurous River,Food and Drink,8.8,group880
Sunny Island,Arts,10.8,group881
Exotic Meadow,Arts,9.0,group881
Legendary Beach,Architecture,4.1,group882
Glorious Valley,Culture,2.4,group882
Tranquil Mountain,Food and Drink,7.6,group882
Sunny Island,Arts,10.8,group883
Sunny Park,Religious Sites,10.1,group883
Exotic Meadow,Arts,9.0,group883
Sunny Forest,Beaches,2.0,group884
Stunning Glacier,Religious Sites,4.7,group884
Mysterious Rock,Religious Sites,4.2,group884
Dazzling Meadow,Religious Sites,7.4,group884
Charming Valley,Adventure,4.4,group885
Relaxing Museum,Adventure,6.8,group885
Stunning Park,Adventure,5.3,group885
Legendary Beach,Architecture,4.1,group886
Glorious Valley,Culture,2.4,group886
Tranquil Mountain,Food and Drink,7.6,group886
Relaxing Mountain,Culture,9.0,group886
Charming Valley,Adventure,4.4,group887
Relaxing Museum,Adventure,6.8,group887
Stunning Park,Adventure,5.3,group887
Charming Gorge,Nightlife,5.0,group887
Dazzling Park,Food and Drink,3.5,group887
Sunny Forest,Beaches,2.0,group888
Exotic Park,Beaches,1.6,group888
Dazzling Canyon,Beaches,1.3,group888
Majestic Plateau,Beaches,10.0,group888
Tranquil Forest,Beaches,3.5,group888
Sunny City,Shopping,2.1,group888
Picturesque River,Outdoors,5.6,group889
Enchanting Museum,Outdoors,8.2,group889
Captivating Jungle,Nature,1.6,group890
Regal Hill,History,7.6,group890
Regal Rainforest,Beaches,2.9,group890
Unforgettable Volcano,Nature,2.1,group890
Tranquil City,Beaches,1.0,group890
Dazzling Gorge,Beaches,5.1,group890
Captivating Jungle,Nature,1.6,group891
Magnificent City,Religious Sites,4.0,group891
Sunny Waterfall,Religious Sites,10.9,group891
Adventurous Museum,Outdoors,1.7,group891
Peaceful Mountain,Outdoors,3.0,group891
Sunny Island,Arts,10.8,group892
Charming Valley,Adventure,4.4,group893
Relaxing Museum,Adventure,6.8,group893
Picturesque River,Outdoors,5.6,group894
Majestic Waterfall,Beaches,10.1,group894
Relaxing Sea,Culture,4.7,group894
Spectacular River,Arts,5.2,group894
Incredible Island,Culture,3.1,group895
Spectacular Beach,Culture,7.2,group895
Unforgettable Gorge,History,9.4,group895
Regal River,History,4.2,group895
Legendary Beach,Architecture,4.1,group896
Enchanting Rainforest,Entertainment,7.4,group897
Picturesque Beach,Beaches,7.1,group897
Charming Mountain,Architecture,4.8,group897
Stunning Sea,Food and Drink,8.5,group898
Sunny Forest,Beaches,2.0,group899
Thrilling City,Nature,2.4,group899
Stunning Desert,Architecture,5.7,group899
Fascinating Museum,Architecture,9.7,group899
Charming Valley,Adventure,4.4,group900
Relaxing Museum,Adventure,6.8,group900
Stunning Park,Adventure,5.3,group900
Charming Valley,Adventure,4.4,group901
Relaxing Museum,Adventure,6.8,group901
Stunning Park,Adventure,5.3,group901
Enchanting Rainforest,Entertainment,7.4,group902
Majestic River,Religious Sites,8.1,group902
Sunny Forest,Beaches,2.0,group903
Thrilling City,Nature,2.4,group903
Stunning Desert,Architecture,5.7,group903
Exotic Sea,Arts,7.0,group903
Stunning Glacier,Religious Sites,4.7,group903
Spectacular Museum,Arts,10.4,group903
Enchanting Mountain,History,4.7,group904
Legendary Beach,Architecture,4.1,group905
Captivating Jungle,Nature,1.6,group906
Regal Rainforest,Beaches,2.9,group906
Adventurous Plateau,Entertainment,10.1,group906
Unforgettable Volcano,Nature,2.1,group906
Tranquil City,Beaches,1.0,group906
Stunning Canyon,Entertainment,5.3,group906
Charming Valley,Adventure,4.4,group907
Relaxing Museum,Adventure,6.8,group907
Stunning Park,Adventure,5.3,group907
Captivating Plateau,Religious Sites,10.2,group907
Charming Valley,Adventure,4.4,group908
Relaxing Museum,Adventure,6.8,group908
Stunning Park,Adventure,5.3,group908
Captivating Plateau,Religious Sites,10.2,group908
Sunny Forest,Beaches,2.0,group909
Exotic Park,Beaches,1.6,group909
Dazzling Canyon,Beaches,1.3,group909
Majestic Plateau,Beaches,10.0,group909
Incredible Island,Culture,3.1,group910
Thrilling Museum,Nature,5.3,group910
Spectacular Beach,Culture,7.2,group910
Magnificent Island,Food and Drink,10.1,group910
Legendary Beach,Architecture,4.1,group911
Glorious Valley,Culture,2.4,group911
Tranquil Mountain,Food and Drink,7.6,group911
Relaxing Mountain,Culture,9.0,group911
Picturesque River,Outdoors,5.6,group912
Thrilling Peak,Religious Sites,2.0,group913
Magnificent Lake,Religious Sites,7.5,group913
Sunny Park,Religious Sites,10.1,group913
Enchanting Mountain,History,4.7,group914
Magnificent Museum,History,1.0,group914
Incredible Island,Culture,3.1,group915
Legendary Meadow,Architecture,7.0,group915
Captivating Island,Adventure,10.2,group915
Charming Valley,Adventure,4.4,group916
Relaxing Museum,Adventure,6.8,group916
Stunning Park,Adventure,5.3,group916
Captivating Plateau,Religious Sites,10.2,group916
Charming Valley,Adventure,4.4,group917
Relaxing Museum,Adventure,6.8,group917
Legendary Beach,Architecture,4.1,group918
Thrilling Forest,History,3.1,group918
Enchanting Gorge,History,4.5,group918
Peaceful Glacier,History,9.3,group918
Sunny Forest,Beaches,2.0,group919
Thrilling City,Nature,2.4,group919
Exotic Park,Beaches,1.6,group919
Tranquil Peak,Nature,8.8,group919
Radiant Museum,Shopping,1.4,group920
Dazzling Hill,Shopping,7.4,group920
Dazzling Museum,Shopping,1.1,group920
Glorious Jungle,Shopping,10.1,group920
